Année	Série	Lieu	Session	Sujet
2010	ES	ANTILLES	REMPLACEMENT	Peut-on se tromper en se croyant heureux ?
2010	L	ANTILLES	REMPLACEMENT	À quelles conditions l'existence a-t-elle un sens ?
2010	L	ANTILLES	REMPLACEMENT	La création artistique est-elle un travail ?
2010	S	ANTILLES	REMPLACEMENT	Peut-on juger d'une culture d'après son degré de développement technique ?
2010	S	ANTILLES	REMPLACEMENT	Pourquoi vouloir se connaître ?
2010	TECHN.	ANTILLES	REMPLACEMENT	Pour être heureux, faut-il être raisonnable ?
2010	TECHN.	ANTILLES	REMPLACEMENT	N'apprend-on que par expérience ?
2010	ES	ÉTRANGER GROUPE 1	NORMALE	Peut-on connaître l'inconscient ?
2010	ES	ÉTRANGER GROUPE 1	NORMALE	L'homme politique a-t-il le droit de sacrifier la morale à l'efficacité ?
2010	L	ÉTRANGER GROUPE 1	NORMALE	Recourir au langage, est-ce renoncer à la violence ?
2010	L	ÉTRANGER GROUPE 1	NORMALE	Peut-on être libre à plusieurs ?
2010	S	ÉTRANGER GROUPE 1	NORMALE	Faut-il, pour connaître le vivant, l'assimiler à une machine ?
2010	S	ÉTRANGER GROUPE 1	NORMALE	L'art peut-il se passer de la référence au beau ?
2010	TECHN.	ÉTRANGER GROUPE 1	NORMALE	S'engager, est-ce renoncer à sa liberté ?
2010	TECHN.	ÉTRANGER GROUPE 1	NORMALE	Un artiste est-il un artisan ?
2010	ES	INDE	NORMALE	Y a-t-il des vérités définitives ?
2010	ES	INDE	NORMALE	Le travail nous rend-il plus humain ?
2010	S	INDE	NORMALE	Pour agir moralement, faut-il ne pas se soucier de soi ?
2010	S	INDE	NORMALE	La politique est-elle l'affaire de tous ?
2010	TECHN.	INDE	NORMALE	La liberté consiste-t-elle à n'obéir à personne ?
2010	TECHN.	INDE	NORMALE	L'expérience est-elle source de vérité ?
2010	ES	JAPON	NORMALE	La technique ne pose-t-elle que des problèmes techniques ?
2010	ES	JAPON	NORMALE	Peut-on changer les mœurs par le droit ?
2010	L	JAPON	NORMALE	Les hommes ont-ils besoin d'être gouvernés ?
2010	L	JAPON	NORMALE	Peut-on ne pas être soi-même ?
2010	S	JAPON	NORMALE	La conscience de soi est-elle trompeuse ?
2010	S	JAPON	NORMALE	Peut-on renoncer au progrès technique ?
2010	ES	LA RÉUNION	NORMALE	L'artiste a-t-il besoin de modèles ?
2010	ES	LA RÉUNION	NORMALE	Le droit peut-il être injuste ?
2010	L	LA RÉUNION	NORMALE	Y a-t-il un progrès dans l'art ?
2010	L	LA RÉUNION	NORMALE	Un homme libre est-il un homme sans devoir ?
2010	S	LA RÉUNION	NORMALE	La connaissance du vivant est-elle désintéressée ?
2010	S	LA RÉUNION	NORMALE	Faut-il être cultivé pour apprécier une oeuvre d'art ?
2010	TECHN.	LA RÉUNION	NORMALE	Une contrainte peut-elle être libératrice ?
2010	TECHN.	LA RÉUNION	NORMALE	La technique est-elle le propre de l'homme ?
2010	ES	LIBAN	NORMALE	La technique libère-t-elle les hommes de la souffrance ?
2010	ES	LIBAN	NORMALE	Commémorer le passé, est-ce le connaître ?
2010	L	LIBAN	NORMALE	Suis-je le sujet de mes pensées ?
2010	L	LIBAN	NORMALE	Le vivant est-il un objet comme les autres ?
2010	S	LIBAN	NORMALE	Faut-il se méfier de ses désirs ?
2010	S	LIBAN	NORMALE	Peut-on ne pas adhérer à une démonstration ?
2010	ES	MÉTROPOLE	NORMALE	Une vérité scientifique peut-elle être dangereuse ?
2010	ES	MÉTROPOLE	NORMALE	Le rôle de l'historien est-il de juger ?
2010	L	MÉTROPOLE	NORMALE	La recherche de la vérité peut-elle être désintéressée ?
2010	L	MÉTROPOLE	NORMALE	Faut-il oublier le passé pour se donner un avenir ?
2010	S	MÉTROPOLE	NORMALE	L'art peut-il se passer de règles ?
2010	S	MÉTROPOLE	NORMALE	Dépend-il de nous d'être heureux ?
2010	TECHN.	MÉTROPOLE	NORMALE	L'art peut-il se passer d'une maîtrise technique ?
2010	TECHN.	MÉTROPOLE	NORMALE	Une vie heureuse est-elle une vie de plaisirs ?
2010	TMD	MÉTROPOLE	NORMALE	S'écarter de la réalité, est-ce nécessairement déraisonnable ?
2010	TMD	MÉTROPOLE	NORMALE	Le droit n'est-il que l'expression d'une culture particulière ?
2010	ES	MÉTROPOLE	REMPLACEMENT	Suffit-il de prendre conscience de ce qui nous détermine pour nous en libérer ?
2010	ES	MÉTROPOLE	REMPLACEMENT	Le but de l'État est-il la paix ?
2010	L	MÉTROPOLE	REMPLACEMENT	Le recours à la force signifie-t-il l'échec de la justice ?
2010	L	MÉTROPOLE	REMPLACEMENT	Se cultiver, est-ce s'affranchir de son appartenance culturelle ?
2010	S	MÉTROPOLE	REMPLACEMENT	La morale peut-elle se passer d'un fondement religieux ?
2010	S	MÉTROPOLE	REMPLACEMENT	L'unanimité est-elle un critère de vérité ?
2010	TECHN.	MÉTROPOLE	REMPLACEMENT	Les hommes peuvent-ils se passer de lois ?
2010	TECHN.	MÉTROPOLE	REMPLACEMENT	La culture libère-t-elle des préjugés ?
2010	TMD	MÉTROPOLE	REMPLACEMENT	N'y a-t-il de vrai que ce qui est vérifié ?
2010	TMD	MÉTROPOLE	REMPLACEMENT	La justice n'est-elle qu'une vengeance déguisée ?
2010	ES	MÉTROPOLE	SECOURS	La justice n'est-elle qu'un idéal ?
2010	ES	MÉTROPOLE	SECOURS	Avons-nous besoin d'autrui pour être libres ?
2010	L	MÉTROPOLE	SECOURS	Faut-il se fier à ses sentiments pour agir moralement ?
2010	L	MÉTROPOLE	SECOURS	Le travail ne nous libère-t-il de la nature que pour nous asservir à la technique ?
2010	ES	NOUVELLE-CALÉDONIE	NORMALE	La vérité n'a-t-elle de valeur que si elle est utile ?
2010	ES	NOUVELLE-CALÉDONIE	NORMALE	Peut-on être soi-même sans les autres ?
2010	L	NOUVELLE-CALÉDONIE	NORMALE	Le langage nous éloigne-t-il du réel ?
2010	L	NOUVELLE-CALÉDONIE	NORMALE	Est-il naturel à l'homme de travailler ?
2010	TECHN.	NOUVELLE-CALÉDONIE	NORMALE	Peut-il y avoir des progrès en art ?
2010	TECHN.	NOUVELLE-CALÉDONIE	NORMALE	L'existence de règles communes est-elle nécessairement un obstacle à mon bonheur ?
2010	L	NOUVELLE-CALÉDONIE	SECOURS	La vérité n'est-elle qu'une question d'interprétation ?
2010	L	NOUVELLE-CALÉDONIE	SECOURS	La technique est-elle pour l'homme autre chose qu'un moyen ?
2010	ES	POLYNÉSIE	NORMALE	Suis-je ce que j'ai conscience d'être ?
2010	ES	POLYNÉSIE	NORMALE	L'art n'est-il qu'un jeu ?
2010	L	POLYNÉSIE	NORMALE	La conscience est-elle source d'illusions ?
2010	L	POLYNÉSIE	NORMALE	Faut-il être un acteur de l'histoire pour la comprendre ?
2010	S	POLYNÉSIE	NORMALE	Le désir nous condamne-t-il à l'insatisfaction ?
2010	S	POLYNÉSIE	NORMALE	Le vivant est-il entièrement explicable ?
2010	TECHN.	POLYNÉSIE	NORMALE	Croire nous empêche-t-il de chercher la vérité ?
2010	TECHN.	POLYNÉSIE	NORMALE	Faire régner la justice, est-ce seulement appliquer les lois ?
2010	ES	POLYNÉSIE	REMPLACEMENT	Peut-on forcer un homme à être libre ?
2010	ES	POLYNÉSIE	REMPLACEMENT	L'histoire n'est-elle que le récit des faits ?
2010	L	POLYNÉSIE	REMPLACEMENT	Le désir déforme-t-il notre perception du réel ?
2010	L	POLYNÉSIE	REMPLACEMENT	Faut-il choisir entre faire le bien et se rendre heureux ?
2010	S	POLYNÉSIE	REMPLACEMENT	L'idée d'inconscient remet-elle en cause la liberté ?
2010	S	POLYNÉSIE	REMPLACEMENT	La politique a-t-elle pour fin l'unanimité ?
2010	TECHN.	POLYNÉSIE	REMPLACEMENT	Assurer la sécurité, est-ce le but de la loi ?
2010	TECHN.	POLYNÉSIE	REMPLACEMENT	La vérité doit-elle être partagée ?
2011	S	AMÉRIQUE DU NORD	NORMALE	L'hypothèse de l'inconscient exclut-elle toute connaissance de soi ?
2011	S	AMÉRIQUE DU NORD	NORMALE	Le bonheur est-il un droit ?
2011	ES	AMÉRIQUE DU SUD	NORMALE	Peut-on penser sans les mots ?
2011	ES	AMÉRIQUE DU SUD	NORMALE	Puis-je être certain d'être dans le vrai ?
2011	L	AMÉRIQUE DU SUD	NORMALE	L'homme peut-il devenir le produit de ses techniques ?
2011	L	AMÉRIQUE DU SUD	NORMALE	La démonstration met-elle fin à toute discussion ?
2011	S	AMÉRIQUE DU SUD	NORMALE	L'État favorise-t-il la liberté ?
2011	S	AMÉRIQUE DU SUD	NORMALE	Satisfaire ses désirs peut-il rendre malheureux ?
2011	ES	ANTILLES	NORMALE	Le langage n'exprime-t-il que ce que l'on veut communiquer ?
2011	ES	ANTILLES	NORMALE	Peut-on être heureux dans la solitude ?
2011	ES	ANTILLES	NORMALE	Faut-il apprendre à se connaître soi-même ?
2011	ES	ANTILLES	NORMALE	Pourquoi l'État devrait-il limiter son pouvoir ?
2011	L	ANTILLES	NORMALE	Faut-il chercher des vérités hors de la science ?
2011	L	ANTILLES	NORMALE	Le bonheur est-il affaire de chance ?
2011	L	ANTILLES	NORMALE	La politique a-t-elle affaire à l'idéal ou au réel ?
2011	L	ANTILLES	NORMALE	Est-il juste d'interpréter la loi ?
2011	S	ANTILLES	NORMALE	L'État est-il au service des individus ?
2011	S	ANTILLES	NORMALE	Faire son devoir exclut-il tout plaisir ?
2011	TECHN.	ANTILLES	NORMALE	Une vérité absolue est-elle possible ?
2011	TECHN.	ANTILLES	NORMALE	L'art est-il inutile ?
2011	ES	ANTILLES	REMPLACEMENT	Le désir suppose-t-il autrui ?
2011	ES	ANTILLES	REMPLACEMENT	La quête du bonheur est-elle vaine ?
2011	ES	ANTILLES	REMPLACEMENT	La politique vise-t-elle à réaliser une société parfaite ?
2011	ES	ANTILLES	REMPLACEMENT	Faut-il se fier à sa propre raison ?
2011	L	ANTILLES	REMPLACEMENT	Sommes-nous tels que nous croyons être ?
2011	L	ANTILLES	REMPLACEMENT	Une démonstration peut-elle mettre fin au doute ?
2011	S	ANTILLES	REMPLACEMENT	La culture nous unit-elle ?
2011	S	ANTILLES	REMPLACEMENT	Le sujet peut-il se comprendre en dehors de la société à laquelle il appartient ?
2011	TECHN.	ANTILLES	REMPLACEMENT	Suffit-il de croire que l'on est heureux pour l'être ?
2011	TECHN.	ANTILLES	REMPLACEMENT	Les lois peuvent-elles se passer de la force ?
2011	ES	ÉTRANGER GROUPE 1	NORMALE	Se laisser guider par autrui, est-ce renoncer à sa liberté ?
2011	ES	ÉTRANGER GROUPE 1	NORMALE	Ne sommes-nous convaincus que par ce qui a été démontré ?
2011	L	ÉTRANGER GROUPE 1	NORMALE	Le désir peut-il être comblé ?
2011	L	ÉTRANGER GROUPE 1	NORMALE	Le savant doit-il fuir l'incertitude ?
2011	S	ÉTRANGER GROUPE 1	NORMALE	Sommes-nous maîtres de nos pensées ?
2011	S	ÉTRANGER GROUPE 1	NORMALE	Faut-il considérer le travail comme un mal nécessaire ?
2011	TECHN.	ÉTRANGER GROUPE 1	NORMALE	Croire, est-ce renoncer à la raison ?
2011	TECHN.	ÉTRANGER GROUPE 1	NORMALE	Tout échange est-il bienfaisant ?
2011	ES	INDE	NORMALE	Suis-je responsable de ce que je suis ?
2011	ES	INDE	NORMALE	L'État doit-il viser le bonheur des individus ?
2011	L	INDE	NORMALE	Percevoir est-ce connaître ?
2011	L	INDE	NORMALE	Reconnaît-on l'artiste à son savoir-faire ?
2011	S	INDE	NORMALE	Est-il raisonnable de vouloir tout démontrer ?
2011	S	INDE	NORMALE	Rendre les hommes meilleurs, est-ce le but de la politique ?
2011	TECHN.	INDE	NORMALE	Suffit-il d'être certain pour avoir raison ?
2011	TECHN.	INDE	NORMALE	Être libre, est-ce n'obéir qu'à soi ?
2011	ES	ISRAËL	NORMALE	Peut-on connaître sans faire usage de la raison ?
2011	ES	ISRAËL	NORMALE	Est-il injuste d'exploiter le travail d'autrui ?
2011	L	ISRAËL	NORMALE	Ne désire-t-on que ce que désire autrui ?
2011	L	ISRAËL	NORMALE	Le renouvellement des théories scientifiques doit-il faire douter de la vérité de la science ?
2011	S	ISRAËL	NORMALE	Suffit-il d'avoir bonne conscience pour être sûr d'agir moralement ?
2011	S	ISRAËL	NORMALE	Connaissons-nous immédiatement le réel ?
2011	ES	JAPON	NORMALE	L'art nous réconcilie-t-il avec le monde ?
2011	ES	JAPON	NORMALE	Une société sans État est-elle possible ?
2011	L	JAPON	NORMALE	Les conventions sociales peuvent-elles tenir lieu de morale ?
2011	L	JAPON	NORMALE	Toute réalité est-elle matérielle ?
2011	S	JAPON	NORMALE	Le réel est-il une construction de la raison ?
2011	S	JAPON	NORMALE	Travailler, est-ce s'accomplir ?
2011	ES	LA RÉUNION	NORMALE	Les faits historiques doivent-ils être interprétés ?
2011	ES	LA RÉUNION	NORMALE	Travailler, est-ce s'affranchir de toute dépendance ?
2011	L	LA RÉUNION	NORMALE	N'y a-t-il de preuve que par la démonstration ?
2011	L	LA RÉUNION	NORMALE	Est-il vrai que seul le présent existe ?
2011	S	LA RÉUNION	NORMALE	Peut-on vivre heureux dans l'injustice ?
2011	S	LA RÉUNION	NORMALE	Pour connaître, faut-il toujours renoncer à croire ?
2011	TECHN.	LA RÉUNION	NORMALE	Y a-t-il un sens à résister à la technique ?
2011	TECHN.	LA RÉUNION	NORMALE	Est-ce l'ignorance qui nous fait croire ?
2011	ES	LIBAN	NORMALE	Parle-t-on seulement pour être compris ?
2011	ES	LIBAN	NORMALE	Peut-on ne pas connaître son bonheur ?
2011	L	LIBAN	NORMALE	L'hypothèse de l'inconscient est-elle nécessaire à la connaissance de soi ?
2011	L	LIBAN	NORMALE	De quoi l'expérience nous instruit-elle ?
2011	S	LIBAN	NORMALE	La connaissance scientifique ne repose-t-elle que sur l'observation ?
2011	S	LIBAN	NORMALE	Pour gouverner, faut-il nécessairement sacrifier les intérêts particuliers ?
2011	ES	MÉTROPOLE	NORMALE	La liberté est-elle menacée par l'égalité ?
2011	ES	MÉTROPOLE	NORMALE	L'art est-il moins nécessaire que la science ?
2011	L	MÉTROPOLE	NORMALE	Peut-on prouver une hypothèse scientifique ?
2011	L	MÉTROPOLE	NORMALE	L'homme est-il condamné à se faire des illusions sur lui-même ?
2011	S	MÉTROPOLE	NORMALE	La culture dénature-t-elle l'homme ?
2011	S	MÉTROPOLE	NORMALE	Peut-on avoir raison contre les faits ?
2011	TECHN.	MÉTROPOLE	NORMALE	L'art est-il un moyen d'accéder à la vérité ?
2011	TECHN.	MÉTROPOLE	NORMALE	Est-ce la loi qui définit ce qui est juste ?
2011	TMD	MÉTROPOLE	NORMALE	La maîtrise de soi dépend-elle de la connaissance de soi ?
2011	TMD	MÉTROPOLE	NORMALE	Ressentir l'injustice m'apprend-il ce qui est juste ?
2011	L	MÉTROPOLE	REMPLACEMENT	La science peut-elle faire disparaître la religion ?
2011	L	MÉTROPOLE	REMPLACEMENT	Un homme peut-il m'être complètement étranger ?
2011	S	MÉTROPOLE	REMPLACEMENT	L'oeuvre d'art ne s'adresse-t-elle qu'à nos sens ?
2011	S	MÉTROPOLE	REMPLACEMENT	Peut-on être en conflit avec soi-même ?
2011	TECHN.	MÉTROPOLE	REMPLACEMENT	Le bonheur est-il inaccessible ?
2011	TECHN.	MÉTROPOLE	REMPLACEMENT	La raison s'oppose-t-elle à toute forme de croyance ?
2011	TMD	MÉTROPOLE	REMPLACEMENT	Toute vérité est-elle démontrable ?
2011	TMD	MÉTROPOLE	REMPLACEMENT	Peut-on ne pas vouloir être heureux ?
2011	ES	NOUVELLE-CALÉDONIE	NORMALE	Faut-il préférer la vérité à la paix ?
2011	ES	NOUVELLE-CALÉDONIE	NORMALE	L'esprit est-il plus libre que le corps ?
2011	L	NOUVELLE-CALÉDONIE	NORMALE	Une pensée peut-elle être inconsciente ?
2011	L	NOUVELLE-CALÉDONIE	NORMALE	L'expérience peut-elle nous tromper ?
2011	S	NOUVELLE-CALÉDONIE	NORMALE	Est-ce l'intérêt qui fonde le lien social ?
2011	S	NOUVELLE-CALÉDONIE	NORMALE	La certitude est-elle une garantie de vérité ?
2011	TECHN.	NOUVELLE-CALÉDONIE	NORMALE	La liberté se définit-elle comme un pouvoir de refuser ?
2011	TECHN.	NOUVELLE-CALÉDONIE	NORMALE	La science a-t-elle le monopole de la vérité ?
2011	ES	POLYNÉSIE	NORMALE	Peut-on à bon droit parler d'un homme sans culture ?
2011	ES	POLYNÉSIE	NORMALE	L'erreur peut-elle être féconde ?
2011	L	POLYNÉSIE	NORMALE	Nos erreurs viennent-elles de l'expérience ou de la théorie ?
2011	L	POLYNÉSIE	NORMALE	Faut-il se donner des raisons d'exister ?
2011	S	POLYNÉSIE	NORMALE	Le souci de l'ordre est-il une menace ou une garantie pour le citoyen ?
2011	S	POLYNÉSIE	NORMALE	Une technique est-elle bonne parce qu'elle est efficace ?
2011	TECHN.	POLYNÉSIE	NORMALE	Faut-il se méfier des évidences ?
2011	TECHN.	POLYNÉSIE	NORMALE	Est-ce la pensée qui nous rend libres ?
2011	ES	POLYNÉSIE	REMPLACEMENT	L'hypothèse de l'inconscient psychique revient-elle à admettre un autre moi en moi ?
2011	ES	POLYNÉSIE	REMPLACEMENT	La recherche de l'efficacité technique exclut-elle le souci de la vérité ?
2011	L	POLYNÉSIE	REMPLACEMENT	Toute certitude est-elle fondée sur une vérité ?
2011	L	POLYNÉSIE	REMPLACEMENT	Appartient-il aux lois d'éduquer les hommes ?
2011	TECHN.	POLYNÉSIE	REMPLACEMENT	Être libre, est-ce faire ce que l'on veut ?
2011	TECHN.	POLYNÉSIE	REMPLACEMENT	L'erreur nous éloigne-t-elle toujours de la vérité ?
2012	ES	AMÉRIQUE DU NORD	NORMALE	Les oeuvres d'art ne sont-elles qu'un reflet de la société ?
2012	ES	AMÉRIQUE DU NORD	NORMALE	Ce qui est indémontrable n'a-t-il aucune valeur ?
2012	ES	AMÉRIQUE DU NORD	NORMALE	Un savoir-faire est-il un véritable savoir ?
2012	ES	AMÉRIQUE DU NORD	NORMALE	Le souci de justice peut-il légitimer la désobéissance ?
2012	L	AMÉRIQUE DU NORD	NORMALE	Respecter autrui, est-ce s'abstenir de le juger ?
2012	L	AMÉRIQUE DU NORD	NORMALE	L'histoire est-elle ce qui arrive à l'homme ou ce qui arrive par l'homme ?
2012	S	AMÉRIQUE DU NORD	NORMALE	L'État doit-il préférer l'injustice au désordre ?
2012	S	AMÉRIQUE DU NORD	NORMALE	Vivre en société m'empêche-t-il d'être moi-même ?
2012	S	AMÉRIQUE DU NORD	NORMALE	En créant, l'artiste ne fait-il que ce qu'il lui plaît ?
2012	S	AMÉRIQUE DU NORD	NORMALE	Est-ce l'intention qui fait la valeur morale de nos actes ?
2012	L	AMÉRIQUE DU SUD	NORMALE	La conscience fait-elle le malheur de l'homme ?
2012	L	AMÉRIQUE DU SUD	NORMALE	L'historien a-t-il quelque chose à nous dire de l'avenir ?
2012	ES	ANTILLES	NORMALE	Peut-on agir sur l'esprit comme on agit sur la matière ?
2012	ES	ANTILLES	NORMALE	L'artiste nous fait-il découvrir des vérités ?
2012	L	ANTILLES	NORMALE	Qu'y a-t-il de vrai dans la perception ?
2012	L	ANTILLES	NORMALE	Les devoirs de l'homme varient-ils selon les cultures ?
2012	S	ANTILLES	NORMALE	Tous les moyens sont-ils bons pour être heureux ?
2012	S	ANTILLES	NORMALE	Le travail peut-il cesser d'être une contrainte ?
2012	ES	ANTILLES	REMPLACEMENT	Quand la démonstration est faite, n'ai-je plus qu'à me taire ?
2012	ES	ANTILLES	REMPLACEMENT	La liberté est-elle toujours désirable ?
2012	S	ANTILLES	REMPLACEMENT	Le savoir me libère-t-il ?
2012	S	ANTILLES	REMPLACEMENT	La politique est-elle seulement l'affaire de l'État ?
2012	TECHN.	ANTILLES	REMPLACEMENT	Peut-on juger une culture ?
2012	TECHN.	ANTILLES	REMPLACEMENT	Doit-on tenir pour vrai seulement ce qui est vérifiable par l'expérience ?
2012	ES	ÉTRANGER GROUPE 1	NORMALE	Peut-on faire un usage déraisonnable de la raison ?
2012	ES	ÉTRANGER GROUPE 1	NORMALE	L'homme libre est-il celui que personne ne sert ?
2012	L	ÉTRANGER GROUPE 1	NORMALE	Peut-on modifier le cours de l'histoire ?
2012	L	ÉTRANGER GROUPE 1	NORMALE	Doit-on considérer les êtres vivants comme des choses ?
2012	S	ÉTRANGER GROUPE 1	NORMALE	Une société sans conflit est-elle nécessairement juste ?
2012	S	ÉTRANGER GROUPE 1	NORMALE	Sommes-nous responsables de nos erreurs ?
2012	TECHN.	ÉTRANGER GROUPE 1	NORMALE	L'art exige-t-il une maîtrise technique ?
2012	TECHN.	ÉTRANGER GROUPE 1	NORMALE	L'expérience suffit-elle pour établir une vérité ?
2012	ES	INDE	NORMALE	Peut-on dire que les hommes font l'histoire ?
2012	ES	INDE	NORMALE	Le commerce favorise-t-il la paix ?
2012	S	INDE	NORMALE	Est-ce le cerveau qui pense ?
2012	S	INDE	NORMALE	La religion est-elle contraire à la raison ?
2012	TECHN.	INDE	NORMALE	L'expérience nous instruit-elle ?
2012	TECHN.	INDE	NORMALE	L'art répond-il à un besoin ?
2012	ES	JAPON	NORMALE	Notre intérêt pour l'art s'explique-t-il par un simple besoin d'évasion ?
2012	ES	JAPON	NORMALE	Appartient-il au droit de définir ce qui est bien ou mal ?
2012	L	JAPON	NORMALE	Y a-t-il une pensée sans langage ?
2012	L	JAPON	NORMALE	Qu'est-ce qui fait la force de la loi ?
2012	S	JAPON	NORMALE	Pour être libre, faut-il ne rien posséder ?
2012	S	JAPON	NORMALE	Faut-il toujours refuser ce qu'on ne sait pas démontrer ?
2012	ES	LA RÉUNION	NORMALE	Peut-on se voir tel que l'on est ?
2012	ES	LA RÉUNION	NORMALE	La technique résout-elle tous les problèmes qui se posent au travail ?
2012	L	LA RÉUNION	NORMALE	Peut-on s'engager sans renoncer à sa liberté ?
2012	L	LA RÉUNION	NORMALE	Sait-on ce qu'on désire ?
2012	S	LA RÉUNION	NORMALE	Puis-je ne pas être moi-même ?
2012	S	LA RÉUNION	NORMALE	Le travail peut-il être autre chose qu'un moyen de satisfaire des besoins ?
2012	TECHN.	LA RÉUNION	NORMALE	Faire des expériences, est-ce le seul moyen de connaître ?
2012	TECHN.	LA RÉUNION	NORMALE	La violence peut-elle être juste ?
2012	ES	LIBAN	NORMALE	La morale peut-elle se réduire à un ensemble d'interdictions ?
2012	ES	LIBAN	NORMALE	La laideur peut-elle intéresser l'artiste ?
2012	L	LIBAN	NORMALE	Le langage détermine-t-il notre rapport au réel ?
2012	L	LIBAN	NORMALE	L'art est-il un divertissement ?
2012	S	LIBAN	NORMALE	Un État démocratique doit-il tolérer toutes les opinions ?
2012	S	LIBAN	NORMALE	L'originalité fait-elle la valeur de l'oeuvre d'art ?
2012	ES	MÉTROPOLE	NORMALE	Peut-il exister des désirs naturels ?
2012	ES	MÉTROPOLE	NORMALE	Travailler, est-ce seulement être utile ?
2012	L	MÉTROPOLE	NORMALE	Que gagne-t-on en travaillant ?
2012	L	MÉTROPOLE	NORMALE	Toute croyance est-elle contraire à la raison ?
2012	S	MÉTROPOLE	NORMALE	Avons-nous le devoir de chercher la vérité ?
2012	S	MÉTROPOLE	NORMALE	Serions-nous plus libres sans l'État ?
